""	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"
"U10323_at"	"3.52814507825311"	"3.31534047662729"	"3.44684771015581"	"3.25333800532611"	"3.63326641115542"	"3.32407657973949"	"3.43488812086732"	"3.22453306260609"	"3.4944328987264"	"3.20384846374623"	"3.30813737863804"	"3.36903022180915"	"3.44498111208794"	"3.50242711998443"	"3.56466606425209"	"3.51904003864834"	"3.47231754631684"	"3.22010808804006"	"3.38703370128236"	"3.52231379515667"	"3.15320490008428"	"3.6036855496147"	"3.12417805547468"	"3.4184670209466"	"3.45347123372294"	"3.05307844348342"	"3.20248831706009"	"3.11360915107303"	"3.28578227377939"	"3.21378329933530"	"3.47085132452612"	"3.21801004298436"	"3.21272015441784"	"3.02571538390134"
"U10324_at"	"2"	"2"	"2.40993312333129"	"2.33845649360460"	"2"	"2"	"2.51851393987789"	"2"	"2"	"2"	"2.25767857486918"	"2.16136800223497"	"2.31806333496276"	"2"	"2.74507479158206"	"2.54777470538782"	"2.15533603746506"	"2.45788189673399"	"2.02118929906994"	"2"	"2"	"2"	"2.05690485133647"	"2.41497334797082"	"2.67117284271508"	"2"	"2"	"2.66086547800387"	"2"	"2"	"2"	"2.05307844348342"	"2.32428245529769"	"2"
"U10362_at"	"2.18752072083646"	"2"	"2.51982799377572"	"2.46834733041216"	"2.12057393120585"	"2"	"2.50785587169583"	"2.65030752313194"	"2"	"2"	"2"	"2.24797326636181"	"2"	"2.02118929906994"	"2.15228834438306"	"2.83058866868514"	"2"	"2.19589965240923"	"2.48144262850230"	"2.65224634100332"	"2.27415784926368"	"2.05690485133647"	"2"	"2"	"2.32633586092875"	"2.08278537031645"	"2.44404479591808"	"2"	"2"	"2"	"2.80482067872116"	"2.48995847942483"	"2"	"2"
"U10439_at"	"2.89153745767256"	"2.78461729263288"	"2.8561244442423"	"3.2397998184471"	"3.12775251583297"	"2.86628733908419"	"3.09864372581706"	"2.68394713075151"	"3.06295783408451"	"2.83378437465648"	"3.17638069224327"	"3.01535975540921"	"3.04218159451577"	"3.11092624226642"	"3.23578087032756"	"3.3040594662176"	"3.35179630689702"	"2.66838591669"	"2.86981820797933"	"3.16996817399689"	"2.86864443839483"	"3.29269900304393"	"3.00987563371216"	"3.19920647916166"	"3.08026562733984"	"2.80888586735981"	"2.85369821177617"	"2.88309335857569"	"2.46538285144842"	"2.76566855475901"	"3.08350261983027"	"3.10002573010786"	"3.06032002868829"	"3.20736503746907"
"U10485_at"	"2.41497334797082"	"2.24303804868629"	"2.50379068305718"	"2.6159500516564"	"3.15503222879097"	"2.97081161087252"	"3.21932250841934"	"3.13289976994448"	"2.80277372529198"	"3.51094694867297"	"2.51851393987789"	"3.32715451240943"	"2.36361197989214"	"2.83632411570675"	"3.48572142648158"	"3.47450763911698"	"2.19033169817029"	"2.48995847942483"	"2.32837960343874"	"2.63042787502502"	"2"	"2.41830129131975"	"2"	"2.23804610312880"	"2.37657695705651"	"2.11727129565576"	"2.10037054511756"	"2.28103336724773"	"2.13987908640124"	"2"	"2"	"2.44090908206522"	"2.76715586608218"	"2.63848925695464"
"U10492_at"	"2.64738297011462"	"2"	"2"	"2"	"2"	"2.34242268082221"	"2.57978359661681"	"2"	"2"	"2"	"2.45484486000851"	"2.22271647114758"	"2"	"2"	"2"	"2"	"2"	"2"	"2.17897694729317"	"2"	"2.00860017176192"	"2.71180722904119"	"2.10037054511756"	"2.32428245529769"	"2.51587384371168"	"2.01703333929878"	"2"	"2.11394335230684"	"2"	"2.01283722470517"	"2.22271647114758"	"2.33845649360460"	"2.69722934275972"	"2"
"U10686_at"	"2.45024910831936"	"2.82412583391655"	"2.74896286125616"	"2.61384182187607"	"2.98452731334379"	"3.01029995663981"	"2.63548374681491"	"2"	"2.65513843481138"	"2.3096301674259"	"2.41830129131975"	"2.26481782300954"	"2.09691001300806"	"2.2718416065365"	"2.54654266347813"	"2"	"2"	"2.48995847942483"	"3.02118929906994"	"2.53147891704226"	"2.52762990087134"	"2.98407703390283"	"2.67024585307412"	"2.61066016308988"	"2.82477646247555"	"2.7701152947871"	"3.13735411137073"	"2.86451108105839"	"3.00987563371216"	"2.57287160220048"	"2.50650503240487"	"3.09725730969342"	"3.24402958903002"	"2.92220627743902"
"U10868_at"	"2.65609820201283"	"2.59328606702046"	"2.72098574415374"	"2.60530504614111"	"3.15228834438306"	"3.04844180355040"	"2.53402610605613"	"2.69635638873333"	"2.39093510710338"	"2.86033800657099"	"2.58658730467176"	"2.56584781867352"	"2.26717172840301"	"2.72015930340596"	"2.96331551138611"	"2.93247376467715"	"2.61909333062674"	"2.66181268553726"	"2.80482067872116"	"2.82282164530310"	"3.27300127206374"	"3.04688519083771"	"2.85125834871908"	"3.17201880942456"	"3.08134730780413"	"3.05728564441821"	"3.20167017964658"	"2.75511226639507"	"3.05076631123304"	"2.98452731334379"	"2.41497334797082"	"3.18667386749975"	"3.23172438332852"	"3.17172645365323"
"U10991_at"	"2.2148438480477"	"2.79169064902012"	"2.13987908640124"	"2"	"2"	"2.85064623518307"	"2"	"2.37474834601010"	"2.30319605742049"	"2"	"2"	"2"	"2"	"2.38201704257487"	"2.31175386105575"	"2"	"2.10720996964787"	"2"	"2"	"2"	"2.19033169817029"	"2"	"2.67209785793572"	"2"	"2"	"2"	"2"	"2.39794000867204"	"2"	"2"	"2"	"2.08278537031645"	"2"	"2"
"U11037_at"	"2.75127910398334"	"2.3654879848909"	"2"	"2.31806333496276"	"2.08278537031645"	"2.51982799377572"	"2"	"2.06069784035361"	"2"	"2"	"2"	"2"	"2.26245108973043"	"2.35218251811136"	"2"	"2.21218760440396"	"2"	"2"	"2.13353890837022"	"2"	"2"	"2.7427251313047"	"2.35218251811136"	"2.06069784035361"	"2"	"2"	"2"	"2"	"2.37291200297011"	"2"	"2"	"2.58658730467176"	"2.82020145948564"	"2.22788670461367"
"U11090_at"	"3.07627625540422"	"3.05576046468773"	"2.85064623518307"	"2.83250891270624"	"3.01199311465926"	"3.25815819334079"	"2.60205999132796"	"2.79865064544527"	"2.80413943233535"	"2.5854607295085"	"2.71432975974523"	"2.73957234445009"	"2.77524625974024"	"2.86805636182304"	"2.79098847508882"	"2.92064500140679"	"2.67760695272049"	"2.92839585225671"	"3.05115252244738"	"2.80071707828239"	"2.77305469336426"	"3.03702787975578"	"2.98272338766855"	"2.85913829729453"	"2.92427928606188"	"2.86272752831797"	"3.02653326452330"	"2.96801571399364"	"3.01072386539177"	"2.79795964373720"	"2.68484536164441"	"2.99651167215418"	"3.56086269472746"	"3.08742645703629"
"U11732_at"	"2"	"2.47712125471966"	"2"	"2.30749603791321"	"2.13353890837022"	"2.28555730900777"	"2.55750720190566"	"2.03342375548695"	"2"	"2"	"2"	"2"	"2"	"2"	"2.74741180788642"	"2"	"2.46389298898591"	"2"	"2"	"2"	"2"	"2.60205999132796"	"2.10720996964787"	"2.20951501454263"	"2.38021124171161"	"2.57634135020579"	"2"	"2.12385164096709"	"2.40654018043396"	"2.24303804868629"	"2"	"2.13353890837022"	"2.94497590841205"	"2.74973631556906"
"U11791_at"	"2.26245108973043"	"2.34635297445064"	"2.43933269383026"	"2.49276038902684"	"2.51719589794997"	"2.59988307207369"	"2.46389298898591"	"2.38021124171161"	"2.32221929473392"	"2.46089784275655"	"2.07188200730613"	"2.32837960343874"	"2.55870857053317"	"2.51188336097887"	"2.81023251799508"	"2.60852603357719"	"2.56820172406700"	"2.42160392686983"	"2.24797326636181"	"2.11058971029925"	"2.32014628611105"	"2.52633927738984"	"2.63748972951251"	"2.60314437262018"	"2.56466606425209"	"2.41664050733828"	"2.55022835305509"	"2.50650503240487"	"2.58771096501891"	"2.63144376901317"	"2.41497334797082"	"2.68124123737559"	"2.35602585719312"	"2.63848925695464"
"U11870_rna1_at"	"2.07188200730613"	"2.21218760440396"	"2.34635297445064"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.31175386105575"	"2"	"2.01283722470517"	"2.27646180417324"	"2"	"2"	"2"	"2.56702636615906"	"2.2148438480477"	"2"	"2.07918124604762"	"2.09342168516224"	"2.38916608436453"	"2.43296929087441"	"2"	"2"	"2.07918124604762"	"2.74507479158206"	"2"	"2"	"2"	"2"	"2"	"2"
"U11872_at"	"2.47856649559384"	"2.70757017609794"	"2.87909587950007"	"2.59328606702046"	"2.53655844257153"	"3.001733712809"	"2"	"2.43775056282039"	"2"	"2.03742649794062"	"2.00432137378264"	"2"	"2.40654018043396"	"2.81557774832427"	"2.29225607135648"	"2.57749179983723"	"2.3096301674259"	"2.46834733041216"	"2.8561244442423"	"2"	"2.32014628611105"	"2.67302090712890"	"2.2405492482826"	"2.32014628611105"	"2.36735592102602"	"2.37474834601010"	"2.81224469680037"	"2.26007138798507"	"2.8555191556678"	"2.25042000230889"	"2"	"2.71264970162721"	"2.84135947045485"	"2.35024801833416"
"U11877_at"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.03342375548695"	"2.40823996531185"	"2"	"2"	"2"	"2.12385164096709"	"2.05690485133647"	"2.20951501454263"	"2.12057393120585"	"2"	"2"	"2.16435285578444"	"2.00432137378264"	"2"	"2"	"2"	"2"	"2"	"2.47421626407626"	"2"	"2"	"2"	"2"	"2"	"2.40823996531185"	"2"	"2.30319605742049"
"U12139_at"	"2.44247976906445"	"2.55750720190566"	"2"	"2.56702636615906"	"2.23804610312880"	"2"	"2"	"2"	"2"	"2.32221929473392"	"2.54282542695918"	"2"	"2.39093510710338"	"2.55266821611219"	"2.03742649794062"	"2.05307844348342"	"2.41161970596323"	"2.39619934709574"	"2.48572142648158"	"2.62736585659273"	"2.57863920996807"	"2"	"2.60638136511061"	"2.59549622182557"	"2.65030752313194"	"2.27875360095283"	"2.91328390176042"	"2.60852603357719"	"2"	"2.82865989653532"	"2"	"2"	"2"	"2"
"U12255_at"	"4.00307259596767"	"3.25212455250564"	"3.21245396104028"	"3.03342375548695"	"3.42439155441028"	"3.2718416065365"	"2.55990662503611"	"3.01703333929878"	"3.72770388368535"	"3.24870873560092"	"3.21906033244886"	"3.14019367857863"	"3.37272794088560"	"3.41664050733828"	"3.04493154614916"	"3.33041377334919"	"3.01745072951054"	"3.08206693428511"	"3.18440748541232"	"3.23954972084047"	"3.60959440922522"	"3.1360860973841"	"2.89431606268444"	"3.12090281761453"	"3.85460963809580"	"3.14581771449183"	"3.52672686731464"	"3.49080095201086"	"3.37529773821734"	"3.26997967664532"	"2.40823996531185"	"3.85113599501157"	"3.18355453361886"	"3.65820225338701"
"U12471_cds1_at"	"2"	"2.61384182187607"	"2.81224469680037"	"2"	"2.28780172993023"	"2"	"2.18752072083646"	"2"	"2.26245108973043"	"2.44404479591808"	"2.20411998265592"	"2.26717172840301"	"2.12710479836481"	"2.06069784035361"	"2.33445375115093"	"2.07918124604762"	"2.12710479836481"	"2.02938377768521"	"2.37839790094814"	"2"	"2.29666519026153"	"2.52374646681156"	"2.63748972951251"	"2.24303804868629"	"2.37657695705651"	"2.28330122870355"	"2"	"2.24551266781415"	"2.12057393120585"	"2.44715803134222"	"2.21218760440396"	"2.40823996531185"	"2.15533603746506"	"2.19033169817029"
"U12779_at"	"2.77305469336426"	"2.57978359661681"	"3.04532297878666"	"2.99913054128737"	"2.69810054562339"	"3.03981055414835"	"2.75511226639507"	"2.84323277809801"	"2.82865989653532"	"2.85369821177617"	"2.89431606268444"	"2.89652621748956"	"2.92941892571429"	"2.90579588036787"	"2.68930885912362"	"3.06855689507236"	"3.0565237240791"	"2.87390159786446"	"2.96567197122011"	"2.98587535730839"	"3.00774777800074"	"3.15014216184856"	"2.90200289135073"	"3.01953168453126"	"2.95133751879592"	"2.66558099101795"	"3.31868926994775"	"2.73399928653839"	"2.91222205653242"	"2.91960102378411"	"2.48000694295715"	"2.95712819767681"	"3.17638069224327"	"3.14301480025410"
"U13395_at"	"2.79239168949825"	"2.8926510338773"	"2.2148438480477"	"2.62531245096167"	"2.79239168949825"	"2.79448804665917"	"2.62838893005031"	"2.46982201597816"	"2"	"2"	"2.49276038902684"	"2.47712125471966"	"2.50650503240487"	"2.63648789635337"	"2.85003325768977"	"2.61066016308988"	"2.68033551341456"	"2.67117284271508"	"2.92634244662566"	"2"	"2.25042000230889"	"2.75739602879302"	"2.71264970162721"	"2.51719589794997"	"2.9415114326344"	"2.42651126136458"	"2.87563993700417"	"2.37839790094814"	"2.77959649125782"	"2.80482067872116"	"2.48572142648158"	"2.70671778233676"	"2.62838893005031"	"2.35602585719312"
"U13666_at"	"2.59439255037543"	"2.43616264704076"	"2.10380372095596"	"2.55750720190566"	"2.39794000867204"	"2.70586371228392"	"2.08635983067475"	"2.19312459835446"	"2"	"2"	"2"	"2.10037054511756"	"2.23299611039215"	"2.27646180417324"	"2.25042000230889"	"2"	"2.10720996964787"	"2.28330122870355"	"2.48144262850230"	"2.05690485133647"	"2.13672056715641"	"2.62117628177504"	"2.48713837547719"	"2.51587384371168"	"2.39794000867204"	"2.1846914308176"	"2.69108149212297"	"2.44715803134222"	"2.51982799377572"	"2.48572142648158"	"2.15533603746506"	"2.34044411484012"	"2.88309335857569"	"2.61489721603313"
"U13695_at"	"2.32633586092875"	"2.58994960132571"	"2.56229286445647"	"2.59328606702046"	"2.54654266347813"	"2.67669360962487"	"2.56820172406700"	"2.48713837547719"	"2"	"2.41995574848976"	"2.32014628611105"	"2.08635983067475"	"2.04139268515823"	"2"	"2.71264970162721"	"2.50650503240487"	"2"	"2.18752072083646"	"2.56229286445647"	"2"	"2.11058971029925"	"2.26245108973043"	"2"	"2"	"2.42813479402879"	"2"	"2.35793484700045"	"2.50920252233110"	"2.49415459401844"	"2.2405492482826"	"2"	"2.35793484700045"	"3.05307844348342"	"2"
"U13706_at"	"2.67486114073781"	"2.33243845991561"	"2.47275644931721"	"2.38916608436453"	"2.66181268553726"	"2.8318697742805"	"2.33445375115093"	"2.42160392686983"	"2.37474834601010"	"2.2405492482826"	"2.00860017176192"	"2.25285303097989"	"2.59879050676312"	"2.66370092538965"	"2.19589965240923"	"2.69019608002851"	"2.53402610605613"	"2.60097289568675"	"2.71180722904119"	"2.33445375115093"	"2.02118929906994"	"2.54157924394658"	"2.46686762035411"	"2.57749179983723"	"2.68930885912362"	"2.46239799789896"	"2.72509452108147"	"2.5854607295085"	"2.83695673705955"	"2.21748394421391"	"2.23299611039215"	"2.69372694892365"	"2.82930377283102"	"2.47421626407626"
"U13737_at"	"2"	"2"	"2"	"2.40483371661994"	"2.63042787502502"	"2"	"2.38381536598043"	"2.60530504614111"	"2"	"2"	"2"	"2.30535136944662"	"2"	"2.04139268515823"	"2.26245108973043"	"2.11058971029925"	"2.07188200730613"	"2"	"2.14921911265538"	"2"	"2"	"2.43296929087441"	"2"	"2.44090908206522"	"2.28555730900777"	"2"	"2"	"2"	"2.07554696139253"	"2"	"2"	"2"	"2.18752072083646"	"2"
"U13991_at"	"2.49554433754645"	"2.16435285578444"	"2.25285303097989"	"2.87852179550121"	"3.01786771896351"	"2"	"2.73719264270474"	"2.52374646681156"	"2.90145832139611"	"2.65030752313194"	"2.45939248775923"	"2.73559889969818"	"2.97909290063833"	"2.93145787068901"	"2.81424759573192"	"2.98900461569854"	"2.89542254603941"	"2.74741180788642"	"2.80685802951882"	"2.98944981766669"	"3.35926616460675"	"2.89762709129044"	"2.63748972951251"	"2.95424250943932"	"3.07809415040641"	"2.73878055848437"	"2.78175537465247"	"2.89486965674525"	"2.58771096501891"	"2.6232492903979"	"2.92788341033071"	"3.08026562733984"	"2.74896286125616"	"3.08314414314305"
"U14193_at"	"2.37657695705651"	"2.80345711564841"	"2.98497712641549"	"2.77887447200274"	"3.13672056715641"	"2.75966784468963"	"2.62221402296630"	"2.73639650227664"	"2.62634036737504"	"2.76715586608218"	"2.56937390961505"	"2.60852603357719"	"2.69722934275972"	"2.85793526471943"	"2.99869515831166"	"3.00389116623691"	"2.48000694295715"	"2.48000694295715"	"2.58319877396862"	"2.60314437262018"	"3.02775720469055"	"2.74115159885179"	"2.49554433754645"	"2.60205999132796"	"2.6159500516564"	"2.33041377334919"	"2.55750720190566"	"2.57863920996807"	"2.49415459401844"	"2.55388302664387"	"2.66931688056611"	"2.72997428569956"	"2.61489721603313"	"2.78604121024255"
"U14391_at"	"2.64738297011462"	"2.50920252233110"	"2.69897000433602"	"2.57978359661681"	"2.58658730467176"	"2.72509452108147"	"2.24551266781415"	"2.60097289568675"	"2.39794000867204"	"2.29003461136252"	"2.3654879848909"	"2.35218251811136"	"2.57287160220048"	"2.56466606425209"	"2.65705585285710"	"2.54530711646582"	"2.52762990087134"	"2.40993312333129"	"2.61489721603313"	"2.41329976408125"	"2.22530928172586"	"2.50242711998443"	"2.50105926221775"	"2.41995574848976"	"2.61066016308988"	"2.35983548233989"	"2.35793484700045"	"2.60097289568675"	"2.76042248342321"	"2.53907609879278"	"2.13353890837022"	"2.68304703823885"	"2"	"2.55144999797288"
"U14417_at"	"2.42651126136458"	"2.97220283837906"	"3.01828430842653"	"2.72672720902657"	"2.73319726510657"	"2.87215627274829"	"2.60959440922522"	"2"	"2.48000694295715"	"2.7041505168398"	"2.33845649360460"	"2.58658730467176"	"2.7481880270062"	"2.74663419893758"	"2.82542611776782"	"2.91698004732038"	"2.45939248775923"	"2.51719589794997"	"2.92531209149965"	"2.56348108539441"	"2.19033169817029"	"3.32735893438633"	"3.21031851982623"	"3.34103863167752"	"2.84571801796666"	"2.51054501020661"	"2.71011736511182"	"2.53019969820308"	"2.98227123303957"	"2.81756536955978"	"2.28103336724773"	"2.56229286445647"	"3.35583449588494"	"2.41329976408125"
"U14575_at"	"2.54654266347813"	"2.02530586526477"	"2.4345689040342"	"2.80482067872116"	"2.91960102378411"	"2.37839790094814"	"2.5705429398819"	"2.60097289568675"	"2.3654879848909"	"2.31386722036915"	"2.26951294421792"	"2.16136800223497"	"2.38738982633873"	"2.75511226639507"	"2.8767949762007"	"2.47129171105894"	"2.50650503240487"	"2.56702636615906"	"2.62013605497376"	"2.47567118832443"	"2.35793484700045"	"2.74973631556906"	"2.56348108539441"	"2.61066016308988"	"2.78247262416629"	"2.50242711998443"	"2.25285303097989"	"2.58883172559421"	"2.48429983934679"	"2.38021124171161"	"2.51851393987789"	"2.35793484700045"	"2.60530504614111"	"2.69460519893357"
"U14588_at"	"2.8234742291703"	"2.33243845991561"	"2.72835378202123"	"2.64443858946784"	"2.71349054309394"	"2.88817949391833"	"2.30319605742049"	"2.65896484266444"	"2.60314437262018"	"2.39093510710338"	"2.52244423350632"	"2.42975228000241"	"2.94792361983173"	"3.06069784035361"	"2.57749179983723"	"2.96142109406645"	"2.8109042806687"	"2.46538285144842"	"2.64048143697042"	"2.48429983934679"	"2.68752896121463"	"3.14426277376199"	"2.87966920563205"	"2.79239168949825"	"2.99387691494121"	"2.7481880270062"	"3.02284061087653"	"2.74896286125616"	"2.86981820797933"	"2.83442070368153"	"2.62013605497376"	"3.15228834438306"	"3.13703745478951"	"3.07408468902824"
"U14603_at"	"3.28397928423848"	"3.08600370561838"	"3.31889771462749"	"3.1360860973841"	"2.99299509843134"	"2.99475694458763"	"3.18525876529658"	"2.93094903116752"	"3.08134730780413"	"2.79448804665917"	"3.01410032151962"	"3.05037975626146"	"3.34947179921439"	"3.46982201597816"	"3.62920565710230"	"3.36398782974849"	"3.53415307418506"	"2.78103693862113"	"2.73479982958885"	"2.52504480703685"	"3.28284860283464"	"3.59383966108127"	"3.28645646974698"	"3.36191661866864"	"3.05576046468773"	"2.74663419893758"	"2.85369821177617"	"2.78103693862113"	"3.11826472608948"	"3.19089171692217"	"3.36021461329535"	"3.23829706787539"	"3.10687054447865"	"3.45757914699576"
"U14910_at"	"2.17318626841227"	"2.65609820201283"	"2"	"2"	"2"	"2.78887511577542"	"2"	"2.37474834601010"	"2"	"2"	"2.33243845991561"	"2"	"2"	"2.44404479591808"	"2"	"2.25767857486918"	"2"	"2"	"2.08278537031645"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.6414741105041"	"2"	"2.42160392686983"	"2"	"2"	"2"	"2.87040390527903"	"2.67209785793572"
"U14971_at"	"4.1117328566111"	"3.90173069172922"	"3.84689354331663"	"4.12716961359990"	"4.0752549005329"	"4.00302947055362"	"4.15760785336167"	"3.97909290063833"	"3.97113662947681"	"4.20411998265593"	"3.98154680504524"	"3.97598294371255"	"4.14245204006634"	"4.04202392724887"	"4.13436838460338"	"4.15893514182992"	"4.04131371534586"	"4.07151380509509"	"3.96618868095614"	"3.39146441183910"	"4.20411998265593"	"4.15387581367898"	"4.04312639796723"	"4.19159072637921"	"4.04442215571184"	"4.09725730969342"	"3.73751069067348"	"3.98013977774575"	"4.03506934442111"	"4.12385164096709"	"4.01380592734059"	"4.07294803179289"	"4.20411998265593"	"3.88744850024995"
"U15008_at"	"3.62448836251345"	"3.68385720540035"	"3.59472394640975"	"3.81551133736276"	"3.96693916302111"	"3.66285223326480"	"3.75066264613406"	"3.68574173860226"	"3.78297399494405"	"3.7757560378441"	"3.53186194909581"	"3.73798732633343"	"3.53147891704225"	"3.60162547955394"	"3.82723999950565"	"3.74437122733186"	"3.62849110496712"	"3.63205216670581"	"3.62479757896076"	"3.32776748990273"	"4.03043779262705"	"3.59173223895184"	"3.66445392858116"	"3.75204844781944"	"3.79775212865071"	"3.64117654661311"	"3.29622628726116"	"3.70748501196747"	"3.34478512263266"	"3.81960973275159"	"3.88756104093001"	"3.75739602879302"	"3.48344464809854"	"3.59395029526399"
"U15009_at"	"2.49554433754645"	"2.70926996097583"	"2.23044892137827"	"2.64048143697042"	"3.01072386539177"	"2.74741180788642"	"2.85973856619715"	"2.65896484266444"	"2.86510397464113"	"2.93801909747621"	"2.81424759573192"	"2.40654018043396"	"2.45178643552429"	"2.57287160220048"	"2.96941591235398"	"2.82801506422398"	"2.49554433754645"	"2.68214507637383"	"2.47856649559384"	"2.41329976408125"	"2.56110138364906"	"2.51454775266029"	"2.36361197989214"	"2.48287358360875"	"2.77597433112937"	"2.60852603357719"	"2.3096301674259"	"2.5854607295085"	"2.33041377334919"	"2.44404479591808"	"2.80685802951882"	"2.72427586960079"	"2.31806333496276"	"2.61489721603313"
