""	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"
"S90469_at"	"2.81424759573192"	"2.70926996097583"	"2.74429298312268"	"2.5705429398819"	"2.68394713075151"	"2.61278385671974"	"2.75358305889291"	"2.73798732633343"	"2.5910646070265"	"2.52113808370404"	"2.52633927738984"	"2.40654018043396"	"2.63042787502502"	"2.50785587169583"	"2.66558099101795"	"2.68394713075151"	"2.64246452024212"	"2.7481880270062"	"2.39967372148104"	"2.79934054945358"	"2"	"2.69019608002851"	"2.64345267648619"	"2.58883172559421"	"2.72509452108147"	"2.68124123737559"	"2.67669360962487"	"2.61066016308988"	"2.75358305889291"	"2.75050839485135"	"2.58658730467176"	"2.81424759573192"	"2.76492298464989"	"2.59217675739587"	"2.56584781867352"	"2.67486114073781"	"2.73559889969818"	"2.79098847508882"
"U00115_at"	"2"	"2.6414741105041"	"2"	"2"	"2"	"2"	"2"	"2"	"2.17026171539496"	"2.8733206018154"	"2.20139712432045"	"2.5910646070265"	"2"	"2"	"2.31806333496276"	"2.38021124171161"	"2.30749603791321"	"2.01283722470517"	"2"	"2"	"3.16494737262184"	"2.32014628611105"	"2"	"2.04139268515823"	"2.36172783601759"	"2.21748394421391"	"2"	"2"	"2"	"3.22479195649268"	"2.48000694295715"	"2.29666519026153"	"2.34242268082221"	"2.06818586174616"	"3.00389116623691"	"2"	"2.85853719756964"	"2.73158876518674"
"U00672_at"	"2"	"2.46538285144842"	"2.30102999566398"	"2.13672056715641"	"2.45939248775923"	"2"	"2"	"2.47421626407626"	"2"	"2"	"2"	"2"	"2.08278537031645"	"2.61384182187607"	"2.25285303097989"	"2.25285303097989"	"2"	"2.46686762035411"	"2"	"2.30749603791321"	"2.04532297878666"	"2.09691001300806"	"2"	"2"	"2"	"2.38738982633873"	"2.41830129131975"	"2.10037054511756"	"2.19865708695442"	"2.86213137931304"	"2.64443858946784"	"2"	"2.49554433754645"	"2.08635983067475"	"2.4345689040342"	"2"	"2.56466606425209"	"2.65127801399814"
"U00921_at"	"3.21906033244886"	"3.41979058610636"	"2.45024910831936"	"2.02530586526477"	"2.59659709562646"	"2.06818586174616"	"2"	"2"	"2.56702636615906"	"2.46982201597816"	"2.43933269383026"	"2"	"2.66931688056611"	"3.31005573775089"	"2.46686762035411"	"2.61384182187607"	"3.50947135210255"	"2"	"2.06069784035361"	"2.04139268515823"	"2"	"2"	"2"	"2"	"2.70586371228392"	"3.31111784266251"	"2"	"2.69635638873333"	"2.45178643552429"	"2.94497590841205"	"2.45024910831936"	"2"	"2.70842090013471"	"2.64345267648619"	"3.01994668167884"	"2.89153745767256"	"3.07809415040641"	"2.16435285578444"
"U00930_at"	"2.56937390961505"	"2.58994960132571"	"2.19033169817029"	"2.6954816764902"	"2.43775056282039"	"2.4456042032736"	"2.70070371714502"	"2.74973631556906"	"2.62428209583567"	"2.35793484700045"	"2.32837960343874"	"2.17318626841227"	"2.08278537031645"	"2.62736585659273"	"2"	"2.59328606702046"	"2.73319726510657"	"2.4456042032736"	"2.61489721603313"	"2.41329976408125"	"2.17026171539496"	"2"	"2"	"2.56348108539441"	"2.48855071650044"	"2.46538285144842"	"2.70070371714502"	"2.73078227566639"	"2.66838591669"	"2.33445375115093"	"2.11727129565576"	"2"	"2"	"2.19589965240923"	"2.48000694295715"	"2.57978359661681"	"2.22788670461367"	"2.69284691927723"
"U00943_at"	"2.68304703823885"	"2.6414741105041"	"2.70500795933334"	"2.56584781867352"	"2.45024910831936"	"2.34635297445064"	"2.50785587169583"	"2.67394199863409"	"2.5854607295085"	"2.52891670027765"	"2.5705429398819"	"2.25285303097989"	"2.34635297445064"	"2.53529412004277"	"2.36735592102602"	"2.56348108539441"	"2.92890769024395"	"2.45484486000851"	"2.37474834601010"	"2.50514997831991"	"2.39093510710338"	"2.61172330800734"	"2.52891670027765"	"2.42488163663107"	"2.50514997831991"	"2.3541084391474"	"2.65224634100332"	"2.60205999132796"	"2.66181268553726"	"2.61909333062674"	"2.60852603357719"	"2.64443858946784"	"2.68930885912362"	"2.09691001300806"	"2.50242711998443"	"2.53907609879278"	"2.66370092538965"	"2.75434833571102"
"U00952_at"	"3.12024479554637"	"3.06892761168207"	"2.93801909747621"	"2.80345711564841"	"2.89927318731760"	"2.67486114073781"	"2.78604121024255"	"3.16554107672237"	"3.07990446766672"	"2.93651374247889"	"3.0068937079479"	"2.47421626407626"	"2.8208579894397"	"2.77232170672292"	"2.68033551341456"	"2.8481891169914"	"3.12613140726198"	"2.44715803134222"	"2.98587535730839"	"3.19395897801919"	"2"	"3.24378191609379"	"2.79448804665917"	"2.81954393554187"	"2.85973856619715"	"3.20951501454263"	"2.76192783842053"	"2.80685802951882"	"2.84633711212981"	"2.66651798055488"	"2.46982201597816"	"2.55144999797288"	"2.84198480459011"	"2.20951501454263"	"2.69460519893357"	"2.76863810124761"	"3.55978696820056"	"2.69019608002851"
"U00968_at"	"2.84633711212981"	"3.20978301484852"	"2.99343623049761"	"2.81954393554187"	"2.7419390777292"	"2.82801506422398"	"2.86033800657099"	"2.85793526471943"	"3.17464119266045"	"3.15594301797184"	"2.9698816437465"	"2.55990662503611"	"3.04610478724604"	"2.72591163229505"	"2.88138465677057"	"2.96567197122011"	"3.28194193344082"	"2.93651374247889"	"2.89042101880091"	"2.8234742291703"	"2.76492298464989"	"2.81888541459401"	"2.84198480459011"	"2.71432975974523"	"3.00302947055362"	"2.94890176097021"	"2"	"3.14891099310936"	"2.79028516403324"	"3.06445798922692"	"3.08529057823006"	"2.96567197122011"	"3.21192108430851"	"2.86272752831797"	"3.46254772880266"	"2.99913054128737"	"3.09096307659573"	"3.23044892137827"
"U01038_at"	"3.10209052551184"	"2.85491302230786"	"3.21537315278342"	"3.21616590228599"	"2.94890176097021"	"2.87390159786446"	"3.22968184231768"	"3.03422726077055"	"3.16166741243774"	"3.04020662757471"	"3.07040732174012"	"2.81157500587059"	"3.03100428136354"	"2.9237619608287"	"2.97451169273733"	"3"	"3.02938377768521"	"2.93951925261862"	"2.87390159786446"	"2.94250410616808"	"2.50785587169583"	"2.89486965674525"	"3.06669855042300"	"2.95182303531591"	"2.88252453795488"	"2.90633504180509"	"2.9982593384237"	"3.01619735351244"	"3.10585067438514"	"3.14643813528577"	"3.24303804868629"	"3.11660774398825"	"3.07881918309885"	"2.64345267648619"	"3.07845681805329"	"2.97772360528885"	"3.12936759572299"	"3.22891340599469"
"U01120_at"	"2.19033169817029"	"2.28103336724773"	"2.44090908206522"	"2.32428245529769"	"2.05307844348342"	"2.29446622616159"	"2.17897694729317"	"2.2148438480477"	"2.19033169817029"	"2.41995574848976"	"2.11727129565576"	"2"	"2"	"2.29225607135648"	"2"	"2.29446622616159"	"2.17318626841227"	"2.14612803567824"	"2.53147891704226"	"2.19589965240923"	"2"	"2"	"2.19589965240923"	"2"	"2"	"2"	"2.46089784275655"	"2.42813479402879"	"2.62117628177504"	"2"	"2.26717172840301"	"2.16731733474818"	"2"	"2.05690485133647"	"2.56937390961505"	"2.64738297011462"	"2.21748394421391"	"2.40483371661994"
"U01147_at"	"2.55990662503611"	"2.58319877396862"	"2.40140054078154"	"2.69460519893357"	"2.54032947479087"	"2.71516735784846"	"2.71180722904119"	"2.58658730467176"	"2.46538285144842"	"2.43775056282039"	"2.16435285578444"	"2.28330122870355"	"2.51982799377572"	"2.48000694295715"	"2.71683772329952"	"2.56702636615906"	"2"	"2.39269695325967"	"2.39093510710338"	"2.70156798505593"	"2.33445375115093"	"2.47712125471966"	"2.59439255037543"	"2.80685802951882"	"2.38201704257487"	"2.35602585719312"	"2.44715803134222"	"2"	"2.33445375115093"	"2.6159500516564"	"2.57518784492766"	"2.4983105537896"	"2.57863920996807"	"2.29003461136252"	"2.58206336291171"	"2.51054501020661"	"2.77597433112937"	"2.67394199863409"
"U01212_at"	"2.91487181754005"	"3.18412335423967"	"3.26552533521907"	"2.58883172559421"	"2.92992956008459"	"2.93449845124357"	"2.83122969386706"	"3.30297993674825"	"3.10924096858820"	"3.15956719323362"	"2"	"2.69983772586725"	"3.19061179781361"	"3.24154648059655"	"3.00216606175651"	"3.18041263283832"	"2.66558099101795"	"2.9237619608287"	"3.05230909964732"	"2.98317507203781"	"2.41329976408125"	"3.11260500153457"	"2.73798732633343"	"3.11826472608948"	"3.17114115102838"	"3.02242837118549"	"2.91115760873998"	"3.08026562733984"	"3.21537315278342"	"3.13161866434913"	"3.03462845662532"	"3.22167499707077"	"3.23401081758718"	"2.95036485437612"	"2.59988307207369"	"3.19340290306242"	"3.26951294421792"	"3.22608411597582"
"U01317_cds6_at"	"2"	"2"	"2"	"2"	"2"	"2"	"2.36172783601759"	"2.48429983934679"	"2.45331834004704"	"2"	"2.10037054511756"	"2"	"2"	"2"	"2"	"2.28103336724773"	"2.50514997831991"	"2"	"2.57863920996807"	"2.79934054945358"	"2"	"2"	"2.09691001300806"	"2"	"2.81756536955978"	"2.23299611039215"	"2"	"2"	"2"	"2"	"3.43007505555194"	"3.60151678365001"	"2.19033169817029"	"3.04139268515822"	"2.47856649559384"	"2"	"2.06069784035361"	"3.20709554041922"
"U01824_at"	"2.81224469680037"	"2.29666519026153"	"2.67760695272049"	"2.48000694295715"	"2"	"2.54157924394658"	"2.75281643118827"	"2.69019608002851"	"2.70842090013471"	"2.55750720190566"	"2.54157924394658"	"2.33041377334919"	"2.70156798505593"	"2.12710479836481"	"2.40823996531185"	"2.19589965240923"	"2.30749603791321"	"2.29666519026153"	"2.23804610312880"	"2.36735592102602"	"2.67394199863409"	"2.49415459401844"	"2.64345267648619"	"2.8481891169914"	"2.62634036737504"	"2.63346845557959"	"2.78816837114117"	"2.72263392253381"	"2.74429298312268"	"2.29666519026153"	"2.60852603357719"	"2.75891189239797"	"2"	"2.3541084391474"	"2.2718416065365"	"2.64640372622307"	"2.5327543789925"	"2.48995847942483"
"U01923_at"	"2.90848501887865"	"2.71516735784846"	"2.29003461136252"	"2.56937390961505"	"2.67577834167409"	"2"	"2.23804610312880"	"2.56229286445647"	"2.44090908206522"	"2.54282542695918"	"2.35983548233989"	"2.68033551341456"	"3.04532297878666"	"2.83122969386706"	"2.71180722904119"	"2.73719264270474"	"2.76715586608218"	"2.18752072083646"	"2.26481782300954"	"2.88536122003151"	"2.48713837547719"	"2.32014628611105"	"2.43296929087441"	"2.50242711998443"	"2.32428245529769"	"2.16731733474818"	"2.42324587393681"	"2"	"2.23044892137827"	"2.3096301674259"	"2.23044892137827"	"2.55022835305509"	"2.55630250076729"	"2.65705585285710"	"2.36735592102602"	"2.44870631990508"	"2.47567118832443"	"2.48572142648158"
"U02020_at"	"2.24551266781415"	"3.05690485133647"	"2.06069784035361"	"2"	"2.33645973384853"	"2"	"2"	"2"	"2"	"2.4983105537896"	"2.46089784275655"	"2.53655844257153"	"2.38381536598043"	"2.22530928172586"	"2.28555730900777"	"2.27415784926368"	"2.52244423350632"	"2.46686762035411"	"2"	"2.53529412004277"	"2.55870857053317"	"2.30535136944662"	"2"	"2"	"2.29885307640971"	"2"	"2.06069784035361"	"2.78247262416629"	"2"	"3.78979216773068"	"3.72320931040511"	"2.99299509843134"	"3.30513631894364"	"2.71933128698373"	"3.06258198422816"	"2.60314437262018"	"2.8819549713396"	"3.76260354956680"
"U02031_at"	"2"	"2.35218251811136"	"2.43616264704076"	"2"	"2.28780172993023"	"2.41329976408125"	"2"	"2"	"2.85125834871908"	"2.67302090712890"	"2.88930170250631"	"2"	"2.19589965240923"	"2.44715803134222"	"2.05690485133647"	"2"	"2"	"2.62838893005031"	"2"	"2"	"2"	"2"	"2"	"2.14612803567824"	"2"	"2"	"2"	"2"	"2"	"2.44715803134222"	"2"	"2"	"2"	"2"	"2"	"2"	"2.66745295288995"	"2"
"U02081_at"	"2"	"2.80482067872116"	"2"	"2"	"2"	"2"	"2.06069784035361"	"2.17318626841227"	"2.20411998265592"	"2.17026171539496"	"2.47275644931721"	"2"	"2.47712125471966"	"2.00860017176192"	"2"	"2"	"2.41329976408125"	"2.15228834438306"	"2.00432137378264"	"2.34044411484012"	"2"	"2"	"2.29003461136252"	"2"	"2.03742649794062"	"2"	"2"	"2.10720996964787"	"2.14301480025410"	"2.11058971029925"	"2.55750720190566"	"3.04610478724604"	"2.61278385671974"	"2.4456042032736"	"2.02938377768521"	"2"	"2"	"2.2405492482826"
"U02310_at"	"2.69897000433602"	"2.25527250510331"	"2.58319877396862"	"2.32837960343874"	"2.13987908640124"	"2.10037054511756"	"2"	"2.81023251799508"	"2.12385164096709"	"2.28555730900777"	"2.31597034545692"	"2"	"2.34830486304816"	"2.33445375115093"	"2.38738982633873"	"2.55750720190566"	"2.57978359661681"	"2.30102999566398"	"2.39093510710338"	"2.62634036737504"	"2.13987908640124"	"2.64542226934909"	"2"	"2.36735592102602"	"2.21218760440396"	"2.25285303097989"	"2.71349054309394"	"2.23044892137827"	"2.33845649360460"	"2.47712125471966"	"2.27415784926368"	"2.38021124171161"	"2.39445168082622"	"2"	"2.50105926221775"	"2.38201704257487"	"2.2405492482826"	"2.6232492903979"
"U02493_at"	"3.84160971216844"	"3.77385955237669"	"3.94418646128369"	"3.74484039678538"	"3.77611979905299"	"3.78823909738217"	"3.77371332527702"	"3.75250940078884"	"4.08231852210804"	"3.76730431745327"	"3.89960165914612"	"3.73663549768682"	"3.81624129999178"	"3.75050839485135"	"3.76297849086774"	"3.62592949271630"	"3.95501390303805"	"3.51121470113639"	"3.44684771015581"	"3.9505595616118"	"3.74343136514668"	"3.70423633730879"	"3.84229713432807"	"3.80126647048962"	"3.56395546499581"	"3.47654180902743"	"3.49927458189222"	"3.64522571153542"	"3.52737208282761"	"3.71011736511182"	"3.61752453488629"	"3.60162547955394"	"3.70569269653770"	"3.34222522936079"	"3.69504365882129"	"3.71516735784846"	"3.65896484266444"	"3.68984140913750"
"U02556_at"	"2.90579588036787"	"2.83122969386706"	"2.69108149212297"	"2.44715803134222"	"2.18184358794477"	"2.29446622616159"	"2.47275644931721"	"2.48429983934679"	"2.74036268949424"	"2.74973631556906"	"2.58658730467176"	"2.66086547800387"	"2.89042101880091"	"2.29885307640971"	"2.25527250510331"	"2.60314437262018"	"2.96142109406645"	"2.36735592102602"	"2.23804610312880"	"2.87737134586977"	"2.87448181769947"	"2.36172783601759"	"2.28103336724773"	"2.52244423350632"	"2.82216807936802"	"2.58092497567562"	"2.0899051114394"	"2.50242711998443"	"2.06069784035361"	"2.62428209583567"	"2.62531245096167"	"2.44090908206522"	"2.79239168949825"	"2.20682587603185"	"2.52762990087134"	"2.24303804868629"	"2.51982799377572"	"2.50785587169583"
"U02570_at"	"3.30685374869301"	"3.24378191609379"	"3.18752072083646"	"3.10243370568134"	"3.09166695759568"	"2.89486965674525"	"3.10209052551184"	"3.14705767102836"	"3.17055505852121"	"2.87157293554588"	"2.89817648349768"	"2.75511226639507"	"3.04999285692014"	"3.12645611343180"	"3.02325245963371"	"3.01953168453126"	"3.33785842904109"	"2.8819549713396"	"2.52244423350632"	"3.07481644064517"	"2.78532983501077"	"2.80888586735981"	"2.90794852161227"	"3.24104815067164"	"2.85733249643127"	"3.10924096858820"	"3.1152775913959"	"2.92788341033071"	"3.14952701375435"	"3.33505651943909"	"2.81157500587059"	"2.77524625974024"	"3.05499586152914"	"2.79098847508882"	"3.09968064110925"	"3.28080592839367"	"3.14643813528577"	"3.10209052551184"
"U02619_at"	"2.58319877396862"	"2.85430604180108"	"2.66558099101795"	"2.98227123303957"	"2.79726754083072"	"2.77232170672292"	"3.0733517023869"	"3.12123145514962"	"2.8394780473742"	"2.77887447200274"	"2.81888541459401"	"2.52633927738984"	"2"	"2.83695673705955"	"2.93500315145365"	"2.89652621748956"	"2.62013605497376"	"2.8494194137969"	"3.03981055414835"	"3.04610478724604"	"2.2718416065365"	"2.94250410616808"	"2.69019608002851"	"2.77742682238931"	"2.83378437465648"	"2.83058866868514"	"2.77815125038364"	"2.80208925788173"	"2.88705437805096"	"3.01661554755718"	"2.69635638873333"	"2"	"2.37291200297011"	"2.38381536598043"	"2.75281643118827"	"2.98317507203781"	"2.63848925695464"	"3.10619089726342"
"U02687_at"	"2"	"2"	"2"	"3.18041263283832"	"3.10991586302379"	"2"	"3.4222614508136"	"2"	"2"	"2"	"2"	"2"	"3.09166695759568"	"2"	"3.34281731463573"	"2"	"2.75815462196739"	"2"	"2"	"2"	"2"	"2"	"2"	"3.62685341466673"	"2.79657433321043"	"2"	"2"	"2.55388302664387"	"2"	"2.58319877396862"	"2"	"2"	"2.52504480703685"	"2"	"2.81023251799508"	"2.86628733908419"	"3.16643011384328"	"2"
"U03057_at"	"3.00774777800074"	"3.22193559982801"	"3.24278980947868"	"2.96894968098134"	"3.15198239545747"	"2.04921802267018"	"2.59988307207369"	"3.27646180417324"	"3.77195474896395"	"2.96189547366785"	"3.53071183798166"	"2.59659709562646"	"3.45863784902565"	"2.70842090013471"	"3.11892575282578"	"2.74036268949424"	"2.95327633666730"	"3.60916737430202"	"3.23829706787539"	"3.20924684875337"	"3.14891099310936"	"2"	"2.26007138798507"	"3.22634208716363"	"2"	"3.31973049433022"	"2"	"3.68015414173437"	"2.90955602924118"	"3.14829409743475"	"3.26717172840301"	"3.51995918075207"	"3.49665293925092"	"3.32817566143832"	"3.46074754184420"	"2.88422876963260"	"3.63276088847944"	"3.26576091671761"
"U03090_at"	"2"	"2"	"2"	"2"	"2"	"2.28555730900777"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.13987908640124"	"2"	"2.19589965240923"	"2.22530928172586"	"2.20411998265592"	"2.05690485133647"	"2"	"2"	"2.19589965240923"	"2"	"2"	"2"	"2.31806333496276"	"2"	"2.09691001300806"	"2.48144262850230"	"2.65030752313194"	"2.36921585741014"	"2"	"2.17897694729317"	"2"	"2"	"2"	"2.90471554527868"
"U03105_at"	"2.73719264270474"	"3.05614226205905"	"2.68124123737559"	"2.68304703823885"	"2.72591163229505"	"2.33445375115093"	"2.70243053644553"	"2.91434315711944"	"2.77524625974024"	"2.57749179983723"	"2.7427251313047"	"2.33645973384853"	"3.07809415040641"	"2.80821097292422"	"2.78175537465247"	"2.74741180788642"	"2.96473092105363"	"2.69372694892365"	"2.68752896121463"	"2.92012332629072"	"3.07298474462793"	"2.71516735784846"	"2.21218760440396"	"2.9415114326344"	"2.76715586608218"	"2.88252453795488"	"2.82672252016899"	"2.83505610172012"	"2.42488163663107"	"3.02530586526477"	"2.23299611039215"	"2.58092497567562"	"2.97220283837906"	"2.5910646070265"	"2.61066016308988"	"2.53147891704226"	"2.80617997398389"	"3.01577875638904"
"U03270_at"	"2.55266821611219"	"2.40140054078154"	"2.51719589794997"	"2.50105926221775"	"2.35024801833416"	"2.54777470538782"	"2.83695673705955"	"2.90145832139611"	"2.51321760006794"	"2.42975228000241"	"2.50379068305718"	"2.48144262850230"	"2.29666519026153"	"2.53147891704226"	"2.37839790094814"	"2.63144376901317"	"3.11991541025799"	"2.47129171105894"	"2.54530711646582"	"2.45636603312904"	"2.8208579894397"	"2.59879050676312"	"2.56348108539441"	"2.62013605497376"	"2.5910646070265"	"2.57863920996807"	"2.79865064544527"	"2.67486114073781"	"2.55990662503611"	"2.71011736511182"	"2.62634036737504"	"2.75358305889291"	"2.68484536164441"	"2.41830129131975"	"2.63144376901317"	"2.65896484266444"	"2.75663610824585"	"2.79934054945358"
"U03272_at"	"2.95712819767681"	"2.09691001300806"	"2.52374646681156"	"2.30319605742049"	"2.2718416065365"	"2.44715803134222"	"2.46834733041216"	"2.32428245529769"	"2.54406804435028"	"2.24797326636181"	"2.37657695705651"	"2.32014628611105"	"2.09342168516224"	"2.33041377334919"	"2.12385164096709"	"2.51851393987789"	"2.45024910831936"	"2.39445168082622"	"2.23299611039215"	"2.06069784035361"	"2.33445375115093"	"2.22010808804006"	"2.45939248775923"	"2.30102999566398"	"2.3096301674259"	"2.33645973384853"	"2.6414741105041"	"2.46834733041216"	"2.35793484700045"	"2.59988307207369"	"2.3541084391474"	"2.49276038902684"	"2.37106786227174"	"2.32014628611105"	"2.32633586092875"	"2.49968708261840"	"2.55144999797288"	"2.49276038902684"
"U03398_at"	"2.85733249643127"	"2.69810054562339"	"2.99607365448528"	"2.93094903116752"	"2.40654018043396"	"2.92737036303902"	"2.98407703390283"	"3.15350998930084"	"2.95712819767681"	"2.42813479402879"	"2.6159500516564"	"2.78887511577542"	"2.29446622616159"	"2.72672720902657"	"2.60852603357719"	"2.66931688056611"	"2.19589965240923"	"2.78103693862113"	"2.36172783601759"	"2.43296929087441"	"2.78318869107526"	"2.75891189239797"	"2.82607480270083"	"2.75739602879302"	"2.72754125702856"	"2.45024910831936"	"2.68124123737559"	"2.68841982200271"	"2.84880470105180"	"2.86981820797933"	"2.85308952985187"	"2.9216864754836"	"2.79518458968242"	"2.30749603791321"	"2.70070371714502"	"2.85186960072977"	"2.76342799356294"	"2.88761730033574"
"U03486_at"	"2.55022835305509"	"2.42651126136458"	"2.68574173860226"	"2.76192783842053"	"2.52504480703685"	"2.50650503240487"	"2.60530504614111"	"2.69284691927723"	"2.51719589794997"	"2.45939248775923"	"2.33243845991561"	"2.3096301674259"	"2.45636603312904"	"2.45331834004704"	"2.13353890837022"	"2.58206336291171"	"2.79795964373720"	"2.44715803134222"	"2.57863920996807"	"2.6159500516564"	"2.42160392686983"	"2.52762990087134"	"2.43296929087441"	"2.71180722904119"	"2.59549622182557"	"2.53655844257153"	"2.65896484266444"	"2.65030752313194"	"2.45178643552429"	"2.45484486000851"	"2.56820172406700"	"2.54406804435028"	"2.58092497567562"	"2.53529412004277"	"2.4345689040342"	"2.66838591669"	"2.71516735784846"	"2.72181061521255"
"U03634_at"	"2.49968708261840"	"2.43136376415899"	"2.50785587169583"	"2.69810054562339"	"2.19865708695442"	"2.50920252233110"	"2.67394199863409"	"2.7160033436348"	"2.49692964807321"	"2"	"2.11727129565576"	"2.54406804435028"	"2"	"2.53907609879278"	"2.24797326636181"	"2"	"2.52244423350632"	"2"	"2.26007138798507"	"2.34635297445064"	"2.15228834438306"	"2.56348108539441"	"2.57749179983723"	"2.47856649559384"	"2.12385164096709"	"2"	"2.53402610605613"	"2.26951294421792"	"2.46686762035411"	"2.06818586174616"	"2.55630250076729"	"2.56584781867352"	"2.4456042032736"	"2"	"2.37657695705651"	"2.45636603312904"	"2.52633927738984"	"2.32221929473392"
